Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Due Date,Votes,Description,Environment,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Duplicate),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Original),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Requirement),Outward issue link (Requirement),Attachment,Attachment,Custom field (Approval History),Custom field (Build Manager),Custom field (Build Manager Responded),Custom field (Build Manager Response),Custom field (Completion Criteria),Custom field (Configuration Notes),Custom field (Cyber Reviewer KB Comment),Custom field (Cyber Reviewer Responded),Custom field (Cyber Reviewer Response),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Owed To),Custom field (Developer),Custom field (Document Number),Custom field (Driver Response),Custom field (ECD),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Epic Workflow Status),Custom field (Flagged),Custom field (GitLab URL IP Address),Custom field (Hardware Reviewer KB Comment),Custom field (Hardware Reviewer Responded),Custom field (Hardware Reviewer Response),Custom field (Issue Use),Custom field (Issue Use),Custom field (JQL Query),Custom field (Kickback Count),Custom field (Kickback Message),Custom field (Last Comment),Custom field (MR ID),Custom field (Milestone Entrance Criteria),Custom field (My Last Comment),Custom field (Network Reviewer),Custom field (Network Reviewer KB Comment),Custom field (Network Reviewer Responded),Custom field (Network Reviewer Response),Custom field (Original story points),Custom field (PTR ID),Custom field (Parent Link),Custom field (Peer Reviewer),Custom field (Peer Reviewer 2),Custom field (Peer Reviewer 3),Custom field (Peer Reviewer 3 Alloc (SP)),Custom field (Peer Reviewer 4),Custom field (Peer Reviewer 4 Alloc (SP)),Custom field (Peer Reviewer 5),Custom field (Project Engineer KB Comment),Custom field (Project Engineer Responded),Custom field (Project Engineer Response),Custom field (Project Lead KB Comment),Custom field (Project Lead Responded),Custom field (Project Lead Response),Custom field (RCR),Custom field (Rank),Custom field (Reviewer 1 KB Comment),Custom field (Reviewer 1 Responded),Custom field (Reviewer 1 Response),Custom field (Reviewer 2 KB Comment),Custom field (Reviewer 2 Responded),Custom field (Reviewer 2 Response),Custom field (Reviewer 3 KB Comment),Custom field (Reviewer 3 Responded),Custom field (Reviewer 3 Response),Custom field (Reviewer 4 KB Comment),Custom field (Reviewer 4 Responded),Custom field (Reviewer 4 Response),Custom field (Reviewer 5 KB Comment),Custom field (Reviewer 5 Responded),Custom field (Reviewer 5 Response),Custom field (Risk),Custom field (Safety Reviewer KB Comment),Custom field (Safety Reviewer Responded),Custom field (Safety Reviewer Response),Custom field (Software Reviewer KB Comment),Custom field (Software Reviewer Responded),Custom field (Software Reviewer Response),Sprint,Sprint,Sprint,Sprint,Custom field (Sr. Peer Reviewer),Custom field (Sr. Peer Reviewer KB Comment),Custom field (Sr. Peer Reviewer Response),Custom field (Sr. Reviewer Responded),Custom field (Story Points),Custom field (Systems Reviewer KB Comment),Custom field (Systems Reviewer Responded),Custom field (Systems Reviewer Response),Custom field (Target Progress),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test Reviewer KB Comment),Custom field (Test Reviewer Responded),Custom field (Test Reviewer Response),Custom field (Test Setup),Custom field (Time Spent By User),Custom field (Time Spent Total (hrs)),Custom field (Total Time Estimated (hrs)),Custom field (UUT),Custom field (Visual Verifier Response),Custom field (ΣBurnup (%)),Custom field (ΣDone SPs),Custom field (ΣIn Progress SPs),Custom field (ΣOrigEst (Hrs)),Custom field (ΣOriginal SPs),Custom field (ΣPercent Complete (%)),Custom field (ΣPercent Complete (%) (Hrs)),Custom field (ΣPlanned SPs),Custom field (ΣRemaining SPs),Custom field (ΣTime Estimate (Hrs)),Custom field (ΣTime Remaining (Hrs)),Custom field (ΣTime Spent (Hrs)),Comment,Comment,Comment,Comment
RCR 4296 - TSUB Review Comment Adj.,SSWIF-4969,110861,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 12:01 PM,14/Sep/26 12:08 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4571,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0arw8:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.3,,,,,,,,0.1,,,,0%,30/Oct/26 12:00 AM,19/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4296 - Supervisor Review Comment Adj.,SSWIF-4968,110860,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 12:00 PM,14/Sep/26 12:05 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4571,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as2b:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.1,,,,0%,16/Oct/26 12:00 AM,12/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4296 - Leads Review Comment Adj.,SSWIF-4967,110859,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 12:00 PM,14/Sep/26 12:03 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4571,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as28:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.2,,,,0%,09/Oct/26 12:00 AM,05/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4466 - TSUB Review Comment Adj.,SSWIF-4966,110858,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:58 AM,14/Sep/26 12:08 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4577,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0arw6:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.3,,,,,,,,0.1,,,,0%,30/Oct/26 12:00 AM,19/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4466 - Supervisor Review Comment Adj.,SSWIF-4965,110857,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:58 AM,14/Sep/26 12:05 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4577,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as2a:o",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.1,,,,0%,16/Oct/26 12:00 AM,12/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4466 - Leads Review Comment Adj.,SSWIF-4964,110856,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:57 AM,14/Sep/26 12:03 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4577,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as26:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.2,,,,0%,09/Oct/26 12:00 AM,05/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4304 - TSUB Review Comment Adj.,SSWIF-4963,110855,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:56 AM,14/Sep/26 12:08 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4574,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0arw5:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.3,,,,,,,,0.1,,,,0%,30/Oct/26 12:00 AM,19/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4304 - Supervisor Review Comment Adj.,SSWIF-4962,110854,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:55 AM,14/Sep/26 12:05 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4574,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as2a:c",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.1,,,,0%,16/Oct/26 12:00 AM,12/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
RCR 4304 - Leads Review Comment Adj.,SSWIF-4961,110853,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,cwhite10,cwhite10,cwhite10,14/Sep/26 11:55 AM,14/Sep/26 12:03 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-ESTP-ICD-001,,,,,,,,,,,,0,,,cwhite10,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwhite10,,,,,SSWIF-4574,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as25:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.2,,,,0%,09/Oct/26 12:00 AM,05/Oct/26 12:00 AM,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
SSWIF CDR Preparation,SSWIF-4960,110746,Initiative,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,,dingram1,dingram1,10/Sep/26 11:40 AM,16/Sep/26 2:49 PM,18/Sep/26 3:23 PM,,,,,SSN812-RTR-IRS-001,VA-SSW-CAB-ICD-001,VA-SSW-ESTP-ICD-001,VA-SSW-NIO-ICD-001,VA-SSW-P2MS-ICD-001,VA-SSW-SC-ICD-001,VA-SSW-XFMRS-ICD-001,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprint,,,,,,,CDR -> 08,No comments by current user.,,,,,,,SSWSYSPM-2185,,,,,,,,,,,,,,,"1|i0atos:",,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.4,1.2,,232.0,3.2,2.4,12.5,12.1,98.4,96.1,2.3,,,,
MSOS Chair Noise Requirement Updates,SSWIF-4959,110673,Epic,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,dingram1,09/Sep/26 10:37 AM,10/Sep/26 11:54 AM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"MSOS Chair Spec Email from F.Alvarez (D462) on 9/4/26

File saved in P2MS CP-000A design history notebook",,dingram1,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,ghx-label-5,,MSOS Chair Noise Requirement Updates,To Do,,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,2.0,VA-SSW-PHC-260909-01,SSWIF-4960,,,,,,,,,,,,,,,"1|i0at9g:",,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,
SSWIF Review RCR-4136 & RCR-4137,SSWIF-4958,110638,Task,Done,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,Done,dingram1,dingram1,dingram1,09/Sep/26 9:03 AM,14/Sep/26 7:49 AM,18/Sep/26 3:23 PM,14/Sep/26 7:49 AM,,SSW CDR Entrance Criteria,,Reviews,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWSYS-5213,,,In Review,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0at1w:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
SSWIF Review RCR-4155,SSWIF-4957,110620,Task,Done,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,Done,dingram1,dingram1,dingram1,09/Sep/26 7:38 AM,14/Sep/26 7:48 AM,18/Sep/26 3:23 PM,14/Sep/26 7:48 AM,,SSW CDR Entrance Criteria,,Reviews,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWSYS-5196,,,In Review,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0aszg:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
SSWIF Review RCR-4476,SSWIF-4956,110619,Task,Done,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,Done,dingram1,dingram1,dingram1,09/Sep/26 7:38 AM,14/Sep/26 7:48 AM,18/Sep/26 3:23 PM,14/Sep/26 7:48 AM,,SSW CDR Entrance Criteria,,Reviews,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWSYS-5223,,,In Review,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0asz8:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Program Review Inputs,SSWIF-4955,110580,Task,Cancelled,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,Won't Do,dingram1,dingram1,dingram1,08/Sep/26 1:58 PM,14/Sep/26 12:42 PM,18/Sep/26 3:23 PM,14/Sep/26 12:42 PM,,PI19,,Customer (NAVSEA),,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-4179,,,In Progress,,,,,,Sprint,,,,,"Posted on: Mon Sep 14 12:42:15 EDT 2026
No inputs for program review slides",,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0asr8:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,"14/Sep/26 12:42 PM;dingram1;No inputs for program review slides;;;",,,
XFMRS ICD - CP0051 Supervisor/PL/TSUB Adjudications,SSWIF-4954,110573,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,bchadwic,bchadwic,bchadwic,08/Sep/26 1:17 PM,08/Sep/26 1:18 PM,18/Sep/26 3:23 PM,,,PI19,,VA-SSW-XFMRS-ICD-001,,,,,,,,,,,22/Sep/26 12:00 AM,0,"Adjudication of all comments from supervisor, Project Lead and Team Sub review of CP-0051.",,bchadwic,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bchadwic,,,18/Sep/26 12:00 AM,,SSWIF-3634,,,In Review,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i03plz:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
DOORS Maintenance,SSWIF-4953,110572,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,eencarna,eencarna,oighoyiv,08/Sep/26 1:11 PM,08/Sep/26 1:11 PM,18/Sep/26 3:23 PM,,,,,DOORS PM,,,,,,,,,,,,0,DOORS Maintenance Archive,,oighoyiv,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOORS Maintenance Archive,,,,,,,,,,eencarna,,,,,SSWIF-4029,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0aspo:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Change current SSWIF diagram allocation for newly expanded EHP related connections,SSWIF-4952,110498,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,,mdobrzan,dmarsha1,07/Sep/26 11:11 AM,07/Sep/26 11:11 AM,18/Sep/26 3:23 PM,,,PI21,,CAMEO MBSE,,,,,,,,,,,,0,Change current SSWIF diagram allocation for newly expanded EHP related connections,,dmarsha1,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-3803,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as98:",,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
P2MS TBD / TBR Burndown Plan,SSWIF-4951,110465,Task,In Progress,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,dingram1,04/Sep/26 11:42 AM,14/Sep/26 7:49 AM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-4739,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as2c:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Investigate Enhanced vs Standard Cables,SSWIF-4950,110464,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,dingram1,04/Sep/26 11:38 AM,04/Sep/26 11:38 AM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-4737,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as24:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Kickoff P2MS,SSWIF-4949,110463,Task,In Progress,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,dingram1,04/Sep/26 11:37 AM,10/Sep/26 8:51 AM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,,,dingram1,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0as1w:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 19.6,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
